,EEG.Fp1,EEG.AF3,EEG.F3,EEG.FC1,EEG.C3,EEG.FC3,EEG.T7,EEG.CP5,EEG.CP1,EEG.P1,EEG.P7,EEG.P9,EEG.PO3,EEG.O1,EEG.O9,EEG.POz,EEG.Oz,EEG.O10,EEG.O2,EEG.PO4,EEG.P10,EEG.P8,EEG.P2,EEG.CP2,EEG.CP6,EEG.T8,EEG.FC4,EEG.C4,EEG.FC2,EEG.F4,EEG.AF4,EEG.Fp2,number
10,0.3857879393184424,0.34266262997264324,0.31640878327912675,0.3237659181591454,0.3289645675952863,0.3537037086028932,0.3014196546481838,0.3153603125466711,0.3240363190009508,0.33908307584279634,0.3468720983851611,0.26289188868450475,0.2690683802251149,0.25666278956417315,0.3206291865815131,0.36347928714734773,0.36204641186182035,0.3674493619715795,0.26863589325385046,0.3353648163933784,0.3169303136630668,0.32714039161358155,0.30329369510345244,0.2830077431999985,0.3370364265292082,0.35308899062164734,0.37273957993367723,0.37048508969329397,0.3350687106601726,0.39159254407847266,0.4068057740957871,0.3836629155694631,0
11,0.3940122501962081,0.3501084139524216,0.3220400601198528,0.3308447578991479,0.3354854530532113,0.36081762888769825,0.30834042965441383,0.3213260563275544,0.33029105446031776,0.34611501310289466,0.35331760309452837,0.2683786083065518,0.2747553215205443,0.26133205251623665,0.3292998943482143,0.37079495379332594,0.36999426357647597,0.3755490892003669,0.2747107053911454,0.342105776089439,0.3226574223362289,0.33459212299706903,0.3092633393557736,0.28966427280762325,0.34429717656109454,0.36157645281391465,0.38132482147403146,0.3786901361652318,0.34222535181768243,0.3982198590658544,0.4160914985771598,0.3919738216255219,0
12,0.40179122024692604,0.35724391806673644,0.32715211718869597,0.33757643892319356,0.3415807625404389,0.36711178556756563,0.3147038072229596,0.32649113200480445,0.3361063032383938,0.3523920191148169,0.3595173577699849,0.27340293502048707,0.2801372206340113,0.26577517300836506,0.3374253392329392,0.3778294364788362,0.37735642437585326,0.3832654057897979,0.28039173768725023,0.34853515196524776,0.3280832781937287,0.34186944853695034,0.3144592789007199,0.2959990945665427,0.35066179683472765,0.36959310259709116,0.3892704498618016,0.38659336986040294,0.348864168764395,0.4039940429133268,0.42477224133556796,0.3993491356562945,0
13,0.4090763652110796,0.36362455270439276,0.3315862764175856,0.34343240845565265,0.34703510912166485,0.3727033071758375,0.32028064690763436,0.3311685268748781,0.3414360048047355,0.3581032923984206,0.36508408981792767,0.2779820753192373,0.28517367472985305,0.2697121601525439,0.3448847761413783,0.3843597773788345,0.38344210095850384,0.3902035138661714,0.2856572646828938,0.35484787732252754,0.3330438149338377,0.34866000400762887,0.3190489417411641,0.30201031742385637,0.35674428436687844,0.3771388838822429,0.3967082511464336,0.39405529446782334,0.35450962012767895,0.40898767718526646,0.4325072797479612,0.4055372474670235,0
14,0.4151138064770676,0.36922439545857544,0.33513182183167073,0.34813540791942366,0.3513496268250507,0.3775632932381429,0.32459462044286946,0.3349833440881752,0.3458181566097014,0.36275958687588145,0.3701448539344902,0.28209178052310374,0.2892600724733563,0.2728873753767349,0.35164209425747733,0.3903549729220457,0.3885168369213246,0.3961261541356788,0.2900982157013386,0.36083089471510976,0.337343069779397,0.3542488704443313,0.32300409370413774,0.3073012966838136,0.36223805247827595,0.38413862009113686,0.40341165227674386,0.4005635275121241,0.35905857411846503,0.41285338021204626,0.43903450552141754,0.41059352293795076,0
15,0.41941350140266,0.3739474462498714,0.33781288184978997,0.3515926372082278,0.3544369372904086,0.38152816379974297,0.3277155018919321,0.3379259752199953,0.3489787879352994,0.3660267708703593,0.3743644052759139,0.28525549530469363,0.2923040460859731,0.27489954173149506,0.3572731887971646,0.39544336037833416,0.3922230662930496,0.4006862286747841,0.29364268037092894,0.3663540105452355,0.34046635594373703,0.3583802790583694,0.3257163616971989,0.31202854546264314,0.3669550994143623,0.3904238479867639,0.4090996648832414,0.4060326475913901,0.3625153450128892,0.4154700734107549,0.44386774933180584,0.4142110669430547,0
16,0.42164882570597007,0.377013069380657,0.3386047441899741,0.35393587570212964,0.356020549041493,0.3837281437374445,0.3294228037819361,0.339419180962646,0.35042881453032415,0.36778758492605973,0.3769948374526365,0.28695918268002246,0.2940088980617819,0.27549991764946863,0.3611343084098315,0.3987759336112624,0.3942449237843697,0.4034569168500706,0.2957299696434846,0.37019670079732536,0.3418741789442208,0.36083228113971655,0.3270583469106023,0.31568218686449434,0.37003740062654467,0.39523305844945467,0.413231254517324,0.4099351474792275,0.36464928070553454,0.41637805852333887,0.44663873022214,0.41522612433459644,0
17,0.4216008144140582,0.3782796230528179,0.33730194345353726,0.3547772539209729,0.35553410442080596,0.3840219495303737,0.3295470678386435,0.3390030227708298,0.3499819437708626,0.36749238001622603,0.3774275740786975,0.2872864440031367,0.2944985768674619,0.2743719592918749,0.3627302067415577,0.40045248175530956,0.3938724911052833,0.4039725790666837,0.2960068146330195,0.37160429049987354,0.34108721514132406,0.36127801276207067,0.3265254171603397,0.3177161674329533,0.37106313468006463,0.3978869854690147,0.41556373686500403,0.4121438060019185,0.36471755179495147,0.41535667286005945,0.447314726295451,0.4135780547848072,0
18,0.4192404232620164,0.37743740452778557,0.3338190563759048,0.35378130030085975,0.3529665370731675,0.38199422463901966,0.3279012518522079,0.33639025895123575,0.34702989239033755,0.3650566358775513,0.37553808223442287,0.28609951641174775,0.29351047016888276,0.271326289374278,0.3614190752719289,0.3997237732762241,0.3911426311426552,0.40209088936190274,0.29440036502314154,0.3706911341598594,0.33762084794496044,0.35955911084541964,0.32416522960302335,0.3176429568914685,0.3699903754863539,0.39826311798267505,0.41554962347430313,0.41203746443437794,0.3620485172220349,0.4116584226684732,0.44546489468615247,0.40928377955598677,0
19,0.4140956082937264,0.37426623235210077,0.32811940904658904,0.350282565872374,0.34813613251387154,0.3770893659668906,0.32420271125926275,0.33136817116241307,0.34138352263906097,0.3602995524845446,0.37118134700086497,0.2828991839240211,0.290623602790813,0.2664031340637739,0.3568215636555454,0.3959646383127572,0.38560736071409607,0.3972770585204115,0.29069156431565185,0.367411193145042,0.3314859256804897,0.35534218417799934,0.3196162708706744,0.3147129060509858,0.3664296439993177,0.3955211062416515,0.4126886389035235,0.40957374721541856,0.35632413771811833,0.404870129024901,0.4400496240998653,0.40193995925916404,0
20,0.40560911908378317,0.36802061148665566,0.3197296697675606,0.3439865402527339,0.34029022182398855,0.36893353307525445,0.3177452034415223,0.32365149662461207,0.33294120330204446,0.35273629276511537,0.3636511672362393,0.27734107043771516,0.2853813754745053,0.25968011002244773,0.3486622313624488,0.38880629433015484,0.3766682110515777,0.38879231329164377,0.28424370831849716,0.36108061463063,0.3224201664329638,0.34809137792612255,0.31268262079368564,0.30830303374032025,0.3600936547573618,0.38893396881391196,0.4064592219960444,0.4039913799704207,0.34739447541713275,0.3943424278802449,0.4303547374327123,0.3915923395508959,0
21,0.3930856055941848,0.3578417201420942,0.30818788238769496,0.3342409494502045,0.32934704700978884,0.3568709736946708,0.3082822702329111,0.31308533396012206,0.3215335517347723,0.3418996534818303,0.35292199044357625,0.2690467478212596,0.2773927153216516,0.2509263609745986,0.3369681496857781,0.37751271771537354,0.3638717456995839,0.37608793691391357,0.2749270805708283,0.35106778369432134,0.3100333883390812,0.3367544248231746,0.30298261054153175,0.297964472608983,0.3503143249330578,0.37816789157052877,0.3962050032580455,0.39479190454340485,0.33513001664680225,0.3796995672182498,0.4157720823333078,0.377639990873459,0
22,0.37622760250844284,0.3424163649022509,0.29315207457921083,0.3205867617369125,0.3153348997382455,0.3407937752118187,0.29548421474815967,0.2992322468694261,0.3064266990352127,0.32724168463041287,0.33877098333495254,0.25756300948475147,0.2661091450245407,0.2398309410836663,0.3216092805927586,0.36114640764785566,0.3468719116525625,0.35907109797077147,0.2624935720931933,0.33668983836241995,0.29416244899469923,0.32067485060484247,0.2899834560141769,0.2829520425720974,0.33590950644231826,0.3621372218993287,0.3812465970797365,0.38158195621982777,0.3194416700207524,0.36030878654449344,0.39563616963903664,0.3593852202188589,0
23,0.3545464422624883,0.320626307045351,0.2745204560143995,0.3022472618162841,0.2980154284299954,0.3199780120753511,0.2787567608452393,0.2813796206364616,0.2870504719689987,0.3080810456468892,0.32088314468022516,0.2425381712798188,0.2507912625190965,0.22587911512265016,0.30235238342406345,0.33902078698798177,0.3254708493742069,0.3374930508100604,0.24614681904789038,0.3170987415713162,0.27477961403800805,0.2993571782224997,0.2728248655676233,0.26247246963137233,0.3156779533028495,0.3401200215580677,0.36025277313604115,0.3632809948232938,0.2998601473257446,0.3359890138040703,0.36874837381202297,0.3365059356297323,0
24,0.32716195167236134,0.29216470765445796,0.25153898425875115,0.2780903433170092,0.27686105226129265,0.2938708595690996,0.2575459045514361,0.2587296941200373,0.2626383000062751,0.2840253512942264,0.2988539493170362,0.2238478659478352,0.23076837328820898,0.20831864867020283,0.2789821054199966,0.3099011194201418,0.2991234187527917,0.31128595056440056,0.22520283349686102,0.2916504709083538,0.25159132414376983,0.27238985510682484,0.2504777735250284,0.23639350918625673,0.28849459959953955,0.31120120075488816,0.3319205416671955,0.33856908779012923,0.27597182215591926,0.3060830294716306,0.33385587455192284,0.3082508947508918,0
25,0.29313818988935364,0.25671709295740613,0.2235337399356673,0.24721344913239765,0.2514109271880054,0.261688589798075,0.23135364788692522,0.230227270102268,0.2325688455329058,0.2545456682449468,0.27188151276634825,0.20119770769537498,0.20518066871859206,0.18647216084187312,0.2508980025764314,0.2728554898230029,0.2676468836056368,0.27984688445703615,0.1994629934288941,0.2596283236798778,0.22390001466575835,0.2394943547793246,0.22195921539439387,0.20539160050285515,0.25345729793348465,0.2747043310001595,0.2948552391279005,0.30552763020140317,0.24674734595320988,0.2698929695618316,0.291146140166142,0.2739145039062341,0
26,0.2514922994142,0.21431858557234387,0.1894762148382656,0.2089181267075276,0.22046204939029618,0.2226128844934957,0.19908291466293515,0.1951672823011689,0.19596365012076206,0.21884872077669623,0.23766998239912884,0.17379868642440063,0.1730662188544041,0.15931892167636602,0.21665927155585762,0.22756353892997178,0.22984146113763002,0.24179228969523023,0.16859153026169985,0.2203913765773859,0.1908232951320551,0.20050468958968135,0.18669058066236438,0.17053337297214421,0.21019292552334137,0.23001032097874335,0.24780942553936108,0.26177135136218493,0.2108497385686074,0.22704241736110156,0.24106103392383232,0.2327361680010696,0
27,0.20080283271316038,0.16591696402761752,0.148696802569875,0.16282337291826443,0.18087582913247244,0.17547771548895583,0.15921730153933059,0.1530160206441538,0.15194862235468515,0.17539645749738617,0.19292976231176567,0.14034587701276796,0.13401994464282943,0.12571284921827455,0.17407707681449056,0.17440838729149263,0.18343266104278363,0.1942593599855626,0.13208214005434313,0.17281881252917985,0.15119819545481772,0.15572318551596015,0.14498388688338035,0.1325501049523748,0.15973813458795796,0.17697813189041314,0.1907690499833096,0.205126516240633,0.16682934236877534,0.17738554535660084,0.18505069585085165,0.18469613677177898,0
28,0.140006584950951,0.11195183298251102,0.10129970904553455,0.10960449080800301,0.12897965715733795,0.11989287292719421,0.11024204196669289,0.10397904674583777,0.10096684628290954,0.12236391188895783,0.13445911976444863,0.09904250310523588,0.08887412267765345,0.08540239722766867,0.12117610586439745,0.11507590086108517,0.1260144125037538,0.13472127321612243,0.08949081122123466,0.11638103132102054,0.10415403540301363,0.10518994941853207,0.09828627988531105,0.09027156299677229,0.10507468192362794,0.11737067283356317,0.1257800823048109,0.13630407829250085,0.11369859633401853,0.12070218741132761,0.12505554507241387,0.12882211618675485,0
29,0.07021742073918752,0.054033857040141096,0.04960714199106113,0.05249974660802817,0.06422537154406317,0.05806608267070236,0.05361402090576059,0.05057443626289715,0.0468304586837066,0.060056291941712164,0.06480389637499996,0.04951697549754693,0.04127154992188534,0.041131609349469064,0.0595517906204847,0.05390322916620157,0.05970160654016157,0.06500628715445243,0.04255195589124077,0.05461250859841672,0.05135188541949932,0.05048796845511716,0.04846580457054095,0.0435512237571096,0.0498480778453685,0.055440205783794404,0.058763542992073495,0.06302214302263673,0.05417537822461052,0.058263394168598576,0.06216904326119862,0.06506409465810241,0
0,0.2806793701886264,0.2296884411306213,0.22930722308014095,0.19828943743842742,0.23082765236819303,0.24066781442917085,0.20353406432318571,0.20975637285258492,0.2010167986076066,0.22135300102449942,0.20188333705551534,0.17965431126922202,0.1823934943953967,0.1671619096770996,0.1818500697046424,0.23009945026208797,0.2107986832726328,0.24144100795207987,0.1676328290591463,0.22085752088342273,0.20731021368740193,0.22105209962758166,0.19188267667115363,0.16934887592895378,0.21899136542948838,0.22811794598752355,0.23321195396860753,0.21778231384031627,0.23820652715622714,0.2533571823371106,0.2555119312792336,0.27220473335659956,1
1,0.30707900463393295,0.2538207613002914,0.2501938760782218,0.21830086993754866,0.253530509305881,0.2675122201396646,0.22622972282032316,0.22906603341445628,0.22673843758023912,0.2459087433386459,0.2304223055054706,0.19775417796081096,0.20047751166015243,0.18487628231378692,0.20367286968114115,0.255259672980228,0.23322289776542854,0.26894787329553427,0.18665912835909101,0.24625320350817811,0.2296303862906647,0.24235014007182032,0.21285445210787637,0.1909827190380251,0.24246400579982053,0.2530065094637706,0.26129125669350833,0.24067372722135816,0.27332813878528656,0.2782573465353086,0.2828044037598304,0.30073414362019785,1
2,0.3205698505615624,0.26547272624609364,0.26245201989107864,0.23069002579342826,0.2656324300979557,0.2809816957404959,0.23824471813371964,0.23944536548221856,0.2405341490366051,0.25932483184298827,0.24493796230627535,0.20717012784970557,0.21167440496387793,0.1941304567953888,0.21583457126282382,0.2696281986402958,0.24296881972993167,0.2823713595236701,0.19636818278880888,0.25833403447543285,0.24120864002574335,0.25418246724995763,0.22266905370122952,0.2014175902259767,0.25352056026129144,0.2678187664776798,0.2769567538830877,0.2528443351584589,0.2884185865940846,0.2920486245126693,0.2976117040119851,0.3144921394191317,1
3,0.330180162972653,0.27420905709608867,0.2707195231617281,0.23815657485051828,0.2741746837231702,0.2895533417317315,0.2464603090167145,0.24710985674672212,0.25011194881037113,0.26820996780774603,0.2541197436384401,0.21290016402465617,0.21898886062704415,0.20083334769705363,0.22367412510778678,0.2788729628635684,0.24862803136477718,0.29219303630839405,0.20370414764960554,0.26617858827112484,0.24940183421246492,0.26296378151116356,0.22892276116319063,0.2090350002205678,0.2611279916780256,0.2777435436121219,0.28818061624752606,0.2615903627352621,0.298451923949802,0.3016965154471269,0.30727094148907297,0.3238992993974463,1
4,0.3398344959125464,0.28211498541209007,0.27854478076423433,0.24463636704454492,0.2819386707402643,0.2967385638644142,0.25341431513416646,0.25433501144898435,0.25843450985461885,0.27610884602535446,0.26150680054672293,0.2176130334365136,0.2253950022258667,0.2065101768128192,0.2307972700271966,0.28656898697581606,0.25416498844743574,0.30116461659118227,0.21052728660807796,0.27319240175200454,0.25692875059108844,0.2710410461174245,0.2343466068998055,0.21525484549650512,0.2682270748163629,0.2873664055057471,0.2982514193486884,0.2691576955810093,0.30738334947371393,0.3101252653003543,0.31537900815876924,0.3335204935549741,1
5,0.349130697492567,0.2902634306065296,0.28665427336599214,0.25100942984927815,0.2896383774738654,0.30372469420690934,0.2601201166030708,0.2616506870843019,0.265906021692979,0.28406346118414927,0.26844535838880723,0.22295315017972395,0.23211228731646272,0.21244398599412348,0.23787440193469916,0.29447031104726745,0.26013435878243074,0.3105296843746884,0.2164856607996502,0.2803047660516824,0.2641469928607085,0.27945178256067954,0.24027382849101256,0.22117052918235747,0.27558410600668953,0.2968956115795046,0.30849892658219563,0.2760547447647902,0.31577412209527966,0.3184493348346713,0.3232763735270969,0.3441463833441265,1
6,0.3576206855870018,0.29849895175332425,0.2954148056905847,0.25756636899964225,0.2974304102260259,0.31060257652241036,0.2669952212773954,0.26863909351838083,0.27311609460569053,0.29278169582898583,0.27557186343095974,0.2292875195556248,0.23872243090330453,0.21857937627786073,0.24525478639039075,0.30299339456059415,0.26671043939727573,0.31988719658807313,0.22255363440368747,0.287854571180744,0.27112630788167214,0.28836826400655036,0.24643871385038552,0.22706345685621632,0.2830699147532476,0.30645747461452144,0.31928470481193416,0.28319128348540223,0.3237983588127946,0.32669363829675596,0.33145933071818295,0.35471982552474773,1
7,0.365931694606434,0.3068516129927027,0.30390559155644287,0.2642050675648527,0.30496564690044925,0.31774730959716074,0.27430890883168496,0.2759140406042177,0.2799801714846053,0.3015199903267821,0.28368807211459257,0.2359519964024434,0.24547663320867696,0.22480305948795307,0.2521615382375298,0.31189736281452035,0.2733721452572227,0.3298067872283552,0.22859707920032626,0.2951547962283095,0.278064938823651,0.29703107736896606,0.2529060347204195,0.23336875411730312,0.290925912198776,0.3151802259902508,0.3299347198871231,0.2897222371651787,0.33137247557965227,0.3350197447632142,0.34069124354373553,0.36485061724861456,1
8,0.37430946673523957,0.31528396703502537,0.3123512755351251,0.27079617436156184,0.3122873246318055,0.32514083151776957,0.2821853528104128,0.2836168421898902,0.2869274046481525,0.3094937990331756,0.2913242341215633,0.24222882856335062,0.25209103267663285,0.23118855283198902,0.2587861169136739,0.3212963892667375,0.28032755763871015,0.34034943296257236,0.2345597084850254,0.30268140564648266,0.28581391547470586,0.30570853410989357,0.2594159521473167,0.24008657020601473,0.29880323398663905,0.32342776458937794,0.3404680230403431,0.29605165434140657,0.33860323770052614,0.3440458421028198,0.34999292932384224,0.3749849288758274,1
9,0.38312203815265117,0.3235112897899762,0.32130139670965085,0.2774876592261029,0.3195540093653977,0.33248794630534423,0.28989450438279407,0.2914245159734374,0.29419354804569187,0.31685064872238844,0.2985893012829612,0.24790930772854827,0.2584106907949898,0.2374755313836121,0.2649011137924712,0.33119246580680084,0.28710748866001035,0.3511226348413609,0.24038206848157093,0.3103226365045454,0.29368442238090514,0.3135581089902208,0.2664057153445312,0.24691196197696946,0.30658758771184424,0.33140100949480056,0.35005852870883836,0.30212945745482883,0.34598132605749204,0.3523864962269331,0.3592732832303942,0.3853565027544532,1
10,0.3916120492052101,0.3314858284398558,0.33077677135407385,0.284073170449613,0.3269444371993354,0.33955254535380386,0.2968598979895337,0.2991598920798446,0.3014034149740398,0.3244865433886345,0.3058432449166928,0.2534074455943164,0.26459647096127104,0.24394902055658474,0.2711896258399972,0.34102992021640716,0.29354126430230576,0.3621683408220305,0.24608003494293185,0.3180397931196577,0.30196802857299015,0.321073062620818,0.2734871921994737,0.25360690727691143,0.3140990499724502,0.33954366471636754,0.3592318819959478,0.30858640753113753,0.35341258548839816,0.36037166481274857,0.3676737232456203,0.39580332188394185,1
11,0.39999723846449003,0.33862510982532024,0.33948300889075395,0.2906761874554209,0.33416350539459727,0.3460404548405717,0.3035145459462617,0.30616031230732715,0.30814464691332544,0.33157457414673314,0.31279247664694926,0.2588710251539509,0.27071680302991075,0.25033625381264824,0.2777610118060918,0.35057521369858785,0.2994012822696614,0.37349032744099503,0.2511657873406501,0.32514025913280753,0.3099154983322235,0.32853694361975194,0.2806380628504951,0.2598831219745634,0.3204772430056755,0.3480734238625824,0.36845247497713846,0.31566137793805066,0.3601488718041105,0.3674055687040615,0.37530883618971933,0.40616693572023854,1
12,0.4076973307486249,0.34554697057196226,0.3471105112951405,0.296700538637284,0.3413639565770115,0.35122635430327975,0.3098757340573679,0.31284081857740775,0.3150182192764283,0.338424431225508,0.3192429379600625,0.26398637874414244,0.27639857584149363,0.2564616293223516,0.28440631062234345,0.35987986488718826,0.3043261638624205,0.3844629472630382,0.25562568740761044,0.3320743149335491,0.3173726947357251,0.3351909303356369,0.28792461813768355,0.2660501318353911,0.3261012735170131,0.3561040423748502,0.37727405398868874,0.32278904402919467,0.36595522931086594,0.3739819034452101,0.381876775338464,0.4155611516552586,1
13,0.4141368604156366,0.3517192263625324,0.3539335794621417,0.3018782075449687,0.3474772074982545,0.3554628217472882,0.31571451870945144,0.3185367313959013,0.3215443508660073,0.3448635763528862,0.3253756713823186,0.26896405550905744,0.28132951440835724,0.2620797788644349,0.29042471949693993,0.3688316994291401,0.3084777739539846,0.39533783384288923,0.2592500208250175,0.3381957348038802,0.3239753648665486,0.3408956371024439,0.2945186889395938,0.2717310724552055,0.33125173941464653,0.3629786674271643,0.38517449667431686,0.329078111818841,0.37100126651442167,0.3797573661879692,0.3873003045359116,0.42404918408302583,1
14,0.41909934382807557,0.3565677848344671,0.3599077994405104,0.3058246444071452,0.35309866654027705,0.3585711175137433,0.3207379605309063,0.3228737585113044,0.32707243958463333,0.3506845924093723,0.33062447984642584,0.27334436911358595,0.2857148184041432,0.266825611113163,0.29562315104719206,0.3775243747839554,0.31157137494989084,0.404967940643938,0.2619853048547525,0.34297155830008785,0.32936057604598423,0.34593809538481024,0.30013357528632584,0.27667215272460094,0.335352808689261,0.3687622972117736,0.3917420862536869,0.3338978413800748,0.37500898876886574,0.38398091944483453,0.3915127026475552,0.431056334157671,1
15,0.4221058740484895,0.3591434433387216,0.36455047645467586,0.3085807984360006,0.35748818126589943,0.36030108588104315,0.3246570662463726,0.3263030007854713,0.3312414434487592,0.3550279753924405,0.3348810429608639,0.27698419460656676,0.28915812505601196,0.2707078690889566,0.29957123134709746,0.38612241188820084,0.3138768233476863,0.4137558932033971,0.263832309857872,0.34625039807044933,0.3336753357877036,0.3499065606945016,0.3052549239848778,0.28051558434544904,0.3387225162372627,0.37353567723410624,0.39663919295073924,0.3385584555085445,0.3775545770944146,0.38662618572389645,0.39465829332315494,0.43624204667499283,1
